block_list,fix_dur,target_dur,isi_dur,probe_dur,iti_dur,stim_size,target_list,probe_L,probe_R,correct_resp,condStim,condDur,condOrient,upright_flag,inverted_flag,blocks_practice.thisRepN,blocks_practice.thisTrialN,blocks_practice.thisN,blocks_practice.thisIndex,trials_practice_up.thisRepN,trials_practice_up.thisTrialN,trials_practice_up.thisN,trials_practice_up.thisIndex,trials_practice_inv.thisRepN,trials_practice_inv.thisTrialN,trials_practice_inv.thisN,trials_practice_inv.thisIndex,blocks_order.thisRepN,blocks_order.thisTrialN,blocks_order.thisN,blocks_order.thisIndex,trials_upright.thisRepN,trials_upright.thisTrialN,trials_upright.thisN,trials_upright.thisIndex,trials_inverted.thisRepN,trials_inverted.thisTrialN,trials_inverted.thisN,trials_inverted.thisIndex,thisRow.t,notes,Start.started,Start.stopped,instrPractice.started,key_resp_practice.started,instrPractice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,getReady.started,getReady.stopped,Fixation.started,text_fixation.started,text_fixation.stopped,Fixation.stopped,EncodingUpright.started,orient,image_target_upright.started,image_target_upright.stopped,EncodingUpright.stopped,ISI.started,isi_jittered,text_isi.started,text_isi.stopped,ISI.stopped,ProbeUpPractice.started,image_probePrac_up_left.started,image_probePrace_up_right.started,key_resp_up_prac.started,image_probePrac_up_left.stopped,image_probePrace_up_right.stopped,key_resp_up_prac.stopped,ProbeUpPractice.stopped,key_resp_up_prac.keys,key_resp_up_prac.corr,key_resp_up_prac.rt,key_resp_up_prac.duration,ITI.started,iti_jittered,text_iti.started,text_iti.stopped,ITI.stopped,EncodingInverted.started,image_target_inverted.started,image_target_inverted.stopped,EncodingInverted.stopped,ProbeInvPractice.started,image_probePrac_inv_left.started,image_probePrace_inv_right.started,key_resp_inv_prac.started,image_probePrac_inv_left.stopped,image_probePrace_inv_right.stopped,key_resp_inv_prac.stopped,ProbeInvPractice.stopped,key_resp_inv_prac.keys,key_resp_inv_prac.corr,FB_Practice.started,key_resp_endPractice.started,FB_Practice.stopped,key_resp_endPractice.keys,key_resp_endPractice.rt,key_resp_endPractice.duration,ProbeUpright.started,image_probe_upright_left.started,image_probe_upright_right.started,key_resp_upright.started,image_probe_upright_left.stopped,image_probe_upright_right.stopped,key_resp_upright.stopped,ProbeUpright.stopped,key_resp_upright.keys,key_resp_upright.corr,key_resp_upright.rt,key_resp_upright.duration,IBI.started,text_ibi.started,IBI.stopped,ProbeInverted.started,image_probe_inverted_left.started,image_probe_inverted_right.started,key_resp_inverted.started,image_probe_inverted_left.stopped,image_probe_inverted_right.stopped,key_resp_inverted.stopped,ProbeInverted.stopped,key_resp_inverted.keys,key_resp_inverted.corr,key_resp_inverted.rt,key_resp_inverted.duration,ThankYou.started,text_thanks.started,ThankYou.stopped,participant,session,order,EEG,EyeLink,EyeTribe,Calibrate,date,expName,psychopyVersion,frameRate,expStart,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,2,2,19,,,,,648.8488199000712,,,,,,,,,,,,648.8413077000296,648.8488199000712,648.8488199000712,648.8416127000237,648.8416256000055,upright,648.8488199000712,653.840918000089,653.8330954000121,653.8331117000198,0.5598381760360764,653.840918000089,654.3994723000797,654.3913771000225,,,,,,,,,,,,,657.3837448999984,1.1641688857969923,657.391357799992,658.5496131000109,658.5420329000335,,,,,,,,,,,,,,,,,,,,,654.3913922000211,654.3994723000797,654.3994723000797,654.3994723000797,657.391357799992,657.391357799992,657.391357799992,657.383504300029,right,0,656.2756595000392,0.13621030002832413,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,3,3,13,,,,,658.5496131000109,,,,,,,,,,,,658.5422999000875,658.5496131000109,658.5496131000109,658.5425199000165,658.5425297000911,upright,658.5496131000109,663.5424367000815,663.534642499988,663.5346594000002,0.5030505946526627,663.5424367000815,664.0429938000161,664.0346141000045,,,,,,,,,,,,,667.0270406000782,1.1943576262202922,667.034611799987,668.2262603000272,668.2188212000765,,,,,,,,,,,,,,,,,,,,,664.0346302000107,664.0429938000161,664.0429938000161,664.0429938000161,667.034611799987,667.034611799987,667.034611799987,667.0267399000004,left,0,665.0362838000292,0.12797989998944104,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,stimuli/inverted_faces/M123.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,4,4,18,,,,,668.2262603000272,,,,,,,,,,,,668.2191429000814,668.2262603000272,668.2262603000272,668.2194158000639,668.2194285000442,upright,668.2262603000272,673.2189268000657,673.2110612000106,673.2110781000229,0.5267358239289848,673.2189268000657,673.7441112999804,673.7359373000218,,,,,,,,,,,,,676.7285359000089,1.0885109241039308,676.7360280000139,677.8194235999836,677.8116330000339,,,,,,,,,,,,,,,,,,,,,673.7359518000158,673.7441112999804,673.7441112999804,673.7441112999804,676.7360280000139,676.7360280000139,676.7360280000139,676.7282309000148,right,0,674.3399541000836,0.1678444999270141,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,5,5,3,,,,,677.8194235999836,,,,,,,,,,,,677.8119301000843,677.8194235999836,677.8194235999836,677.8121633999981,677.8121743000811,upright,677.8194235999836,682.812327700085,682.8044855000917,682.8045074000256,0.6830133283682307,682.812327700085,683.494393400033,683.4789944000077,,,,,,,,,,,,,686.4803589000367,1.1971376674334884,686.4874701000517,687.6805762000149,687.6721844000276,,,,,,,,,,,,,,,,,,,,,683.4790056999773,683.494393400033,683.494393400033,683.494393400033,686.4874701000517,686.4874701000517,686.4874701000517,686.4800656000152,left,0,684.2600020000245,0.12806630006525666,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,6,6,22,,,,,687.6805762000149,,,,,,,,,,,,687.6726571000181,687.6805762000149,687.6805762000149,687.6730486000888,687.6730652999831,upright,687.6805762000149,692.6718371000607,692.6646591000026,692.6646819000598,0.6973135095044731,692.6718371000607,693.3658497000579,693.3560424000025,,,,,,,,,,,,,696.3569467000198,1.0275422660312432,696.3641500000376,697.3900213000597,697.381721700076,,,,,,,,,,,,,,,,,,,,,693.3560647000559,693.3658497000579,693.3658497000579,693.3658497000579,696.3641500000376,696.3641500000376,696.3641500000376,696.3565097000683,right,0,694.2918215000536,0.14411350002046674,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,7,7,24,,,,,697.3900213000597,,,,,,,,,,,,697.3820677000331,697.3900213000597,697.3900213000597,697.3824473000132,697.3824628000148,upright,697.3900213000597,702.3815922000213,702.3738954000873,702.3739162000129,0.6299270450879821,702.3815922000213,703.0074637000216,702.9987209000392,,,,,,,,,,,,,705.9913582000881,1.0709640245948682,705.9985319999978,707.06520000007,707.0577402000781,,,,,,,,,,,,,,,,,,,,,702.9987391000614,703.0074637000216,703.0074637000216,703.0074637000216,705.9985319999978,705.9985319999978,705.9985319999978,705.991185800056,right,0,703.8040391000686,0.13597199996002018,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,8,8,9,,,,,707.06520000007,,,,,,,,,,,,707.058062300086,707.06520000007,707.06520000007,707.0583774000406,707.0583929000422,upright,707.06520000007,712.0580788999796,712.0507530000759,712.0507772000274,0.6014427975086829,712.0580788999796,712.6605103000766,712.6505268000765,,,,,,,,,,,,,715.6513417999959,1.2897517451388354,715.658601299976,716.941890200018,716.934380199993,,,,,,,,,,,,,,,,,,,,,712.6505463999929,712.6605103000766,712.6605103000766,712.6605103000766,715.658601299976,715.658601299976,715.658601299976,715.6509533000644,left,0,714.4124732000055,0.12812910007778555,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,9,9,12,,,,,716.941890200018,,,,,,,,,,,,716.9347417000681,716.941890200018,716.941890200018,716.9350724000251,716.9350875000237,upright,716.941890200018,721.9346467000432,721.9271160999779,721.9271414000541,0.5381736886159775,721.9346467000432,722.4697121999925,722.4601814000634,,,,,,,,,,,,,725.4614804000594,1.10640667793546,725.4684116999852,726.5680912000826,726.5605803000508,,,,,,,,,,,,,,,,,,,,,722.4602053000126,722.4697121999925,722.4697121999925,722.4697121999925,725.4684116999852,725.4684116999852,725.4684116999852,725.4610443999991,left,0,723.8761845000554,0.16804929997306317,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,10,10,11,,,,,726.5680912000826,,,,,,,,,,,,726.5609213000862,726.5680912000826,726.5680912000826,726.5612038000254,726.5612152999965,upright,726.5680912000826,731.5610190000152,731.5536184000084,731.5536477999995,0.5530351806796985,731.5610190000152,732.113018300035,732.1032094000839,,,,,,,,,,,,,735.1043510000454,1.219386661334464,735.1114247000078,736.3293004999869,736.3205823000753,,,,,,,,,,,,,,,,,,,,,732.1032292000018,732.113018300035,732.113018300035,732.113018300035,735.1114247000078,735.1114247000078,735.1114247000078,735.1038966000779,left,0,733.5006864999887,0.16803830000571907,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,11,11,14,,,,,736.3293004999869,,,,,,,,,,,,736.3209157000529,736.3293004999869,736.3293004999869,736.321248000022,736.321262100013,upright,736.3293004999869,741.3211053999839,741.3134261000669,741.3134480000008,0.5906155131295836,741.3211053999839,741.9065297000343,741.8966105000582,,,,,,,,,,,,,744.8964871000499,1.048257960267063,744.9042816000292,745.9460159000009,745.9385632000631,,,,,,,,,,,,,,,,,,,,,741.896631599986,741.9065297000343,741.9065297000343,741.9065297000343,744.9042816000292,744.9042816000292,744.9042816000292,744.8962926000822,right,0,742.6998296000529,0.16045299998950213,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,12,12,1,,,,,745.9460159000009,,,,,,,,,,,,745.9388661000412,745.9460159000009,745.9460159000009,745.9391711000353,745.9391831000103,upright,745.9460159000009,750.9387255000183,750.9311435000272,750.9311657000799,0.5312776543270611,750.9387255000183,751.464032900054,751.4558298999909,,,,,,,,,,,,,754.448474499979,1.038686342206129,754.4558224000502,755.4894194999943,755.481693000067,,,,,,,,,,,,,,,,,,,,,751.4558454999933,751.464032900054,751.464032900054,751.464032900054,754.4558224000502,754.4558224000502,754.4558224000502,754.4481822000816,left,0,752.5799271999858,0.15214530006051064,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,13,13,26,,,,,755.4894194999943,,,,,,,,,,,,755.4819891999941,755.4894194999943,755.4894194999943,755.482262799982,755.4822740000673,upright,755.4894194999943,760.481832700083,760.4740496000741,760.4740671000909,0.6983034632601253,760.481832700083,761.1735651000636,761.1657509000506,,,,,,,,,,,,,764.1583045000443,1.1489283247424908,764.1658520000055,765.307346799993,765.2993604000658,,,,,,,,,,,,,,,,,,,,,761.165764400037,761.1735651000636,761.1735651000636,761.1735651000636,764.1658520000055,764.1658520000055,764.1658520000055,764.1579966000281,right,0,762.2758780000731,0.17605509993154556,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,14,14,21,,,,,765.307346799993,,,,,,,,,,,,765.2995503999991,765.307346799993,765.307346799993,765.29971390008,765.2997203000123,upright,765.307346799993,770.2999485000037,770.2921668000054,770.2921830000123,0.5350604753525952,770.2999485000037,770.8356433000881,770.8258522000397,,,,,,,,,,,,,773.8267951000016,1.1778796420135231,773.834121700027,775.0086878000293,775.0012197000906,,,,,,,,,,,,,,,,,,,,,770.8258725000778,770.8356433000881,770.8356433000881,770.8356433000881,773.834121700027,773.834121700027,773.834121700027,773.8264573999913,right,0,771.7164552999893,0.17573940008878708,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,stimuli/inverted_faces/M25.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,15,15,25,,,,,775.0086878000293,,,,,,,,,,,,775.0015157000162,775.0086878000293,775.0086878000293,775.0018306000857,775.0018428000621,upright,775.0086878000293,780.0015048000496,779.994445700082,779.9944737000624,0.6248990344531872,780.0015048000496,780.6201848000055,780.61070379999,,,,,,,,,,,,,783.6113735000836,1.245110650289986,783.6186345000751,784.8607654999942,784.8528944000136,,,,,,,,,,,,,,,,,,,,,780.610725000035,780.6201848000055,780.6201848000055,780.6201848000055,783.6186345000751,783.6186345000751,783.6186345000751,783.6110124000115,right,0,781.2678269000025,0.19998650008346885,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,16,16,5,,,,,784.8607654999942,,,,,,,,,,,,784.8532477000263,784.8607654999942,784.8607654999942,784.8536046000663,784.8536198000656,upright,784.8607654999942,789.8528677000431,789.845016199979,789.8450338999974,0.6886574000209024,789.8528677000431,790.5376139000291,790.5286635999801,,,,,,,,,,,,,793.52116080001,1.210974745170189,793.5284762000665,794.7369134000037,794.729378100019,,,,,,,,,,,,,,,,,,,,,790.5286817000015,790.5376139000291,790.5376139000291,790.5376139000291,793.5284762000665,793.5284762000665,793.5284762000665,793.5208270000294,left,0,791.3881615999853,0.15230270009487867,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,17,17,27,,,,,794.7369134000037,,,,,,,,,,,,794.7297009000322,794.7369134000037,794.7369134000037,794.7300673000282,794.7300853000488,upright,794.7369134000037,799.7293900999939,799.7217695000581,799.7217882000841,0.6634010310642466,799.7293900999939,800.3884298000485,800.3798339000205,,,,,,,,,,,,,803.3722803000128,1.048386982402187,803.3798986000475,804.4215679999907,804.4139281000243,,,,,,,,,,,,,,,,,,,,,800.3798510000343,800.3884298000485,800.3884298000485,800.3884298000485,803.3798986000475,803.3798986000475,803.3798986000475,803.3720063000219,left,0,801.4925202000886,0.14421849988866597,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,18,18,0,,,,,804.4215679999907,,,,,,,,,,,,804.4142034000251,804.4215679999907,804.4215679999907,804.414462500019,804.4144736999879,upright,804.4215679999907,809.4145504999906,809.4065090999939,809.4065272000153,0.5494789743135051,809.4145504999906,809.9567199000157,809.9481143000303,,,,,,,,,,,,,812.9407502000686,1.241152741141033,812.9480898000766,814.1814515000442,814.1736673000269,,,,,,,,,,,,,,,,,,,,,809.9481312000426,809.9567199000157,809.9567199000157,809.9567199000157,812.9480898000766,812.9480898000766,812.9480898000766,812.9403690000763,left,0,811.3241103000473,0.14393629995174706,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,19,19,4,,,,,814.1814515000442,,,,,,,,,,,,814.1739491000772,814.1814515000442,814.1814515000442,814.1742144000018,814.1742272999836,upright,814.1814515000442,819.1740319000091,819.1665005000541,819.1665214999812,0.519044936901735,819.1740319000091,819.6917924000882,819.6828695000149,,,,,,,,,,,,,822.675616200082,1.113861509919578,822.6829085000791,823.7914022000041,823.7836185999913,,,,,,,,,,,,,,,,,,,,,819.6828889000462,819.6917924000882,819.6917924000882,819.6917924000882,822.6829085000791,822.6829085000791,822.6829085000791,822.675226100022,left,0,820.5167852999875,0.15173230005893856,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,823.7914022000041,,,,,,,,,,,,823.7839440000243,823.7914022000041,823.7914022000041,823.7842996000545,823.7843152000569,upright,823.7914022000041,828.7839755000314,828.7763661000645,828.776388600003,0.536355645175125,828.7839755000314,829.3183414000086,829.3093211000087,,,,,,,,,,,,,832.3015839,1.2013754649485144,832.3091201999923,833.5008638000581,833.4932988000801,,,,,,,,,,,,,,,,,,,,,829.3093395000324,829.3183414000086,829.3183414000086,829.3183414000086,832.3091201999923,832.3091201999923,832.3091201999923,832.3013070999878,right,0,830.3320289000403,0.18433489999733865,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,21,21,6,,,,,833.5008638000581,,,,,,,,,,,,833.493599700043,833.5008638000581,833.5008638000581,833.4938956000842,833.4939083000645,upright,833.5008638000581,838.4936041000765,838.486030900036,838.486053599976,0.62021270796527,838.4936041000765,839.1108402999816,839.1022975000087,,,,,,,,,,,,,842.0944984999951,1.1967327253282727,842.1023055000696,843.2938678000355,843.2861708999844,,,,,,,,,,,,,,,,,,,,,839.1023121000035,839.1108402999816,839.1108402999816,839.1108402999816,842.1023055000696,842.1023055000696,842.1023055000696,842.0943013000069,left,0,840.4441983000142,0.16829900001175702,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,22,22,8,,,,,843.2938678000355,,,,,,,,,,,,843.2864117000718,843.2938678000355,843.2938678000355,843.2866452999879,843.286654900061,upright,843.2938678000355,848.2866727000801,848.27893400006,848.2789517000783,0.5853045238531719,848.2866727000801,848.8704739999957,848.8620604000753,,,,,,,,,,,,,851.8548981000204,1.0917969165272914,851.8621248999843,852.9454906000756,852.9378150000703,,,,,,,,,,,,,,,,,,,,,848.8620762000792,848.8704739999957,848.8704739999957,848.8704739999957,851.8621248999843,851.8621248999843,851.8621248999843,851.8545947000384,left,0,849.7087268000469,0.14324879995547235,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,stimuli/inverted_faces/M119.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,23,23,17,,,,,852.9454906000756,,,,,,,,,,,,852.9381124000065,852.9454906000756,852.9454906000756,852.9384164999938,852.9384295999771,upright,852.9454906000756,857.9380442000693,857.9303901999956,857.9304097000277,0.5140430639483571,857.9380442000693,858.4462785000214,858.4383530999767,,,,,,,,,,,,,861.4307950000511,1.262583409621624,861.4385387999937,862.6967259000521,862.6890151000116,,,,,,,,,,,,,,,,,,,,,858.4383656000718,858.4462785000214,858.4462785000214,858.4462785000214,861.4385387999937,861.4385387999937,861.4385387999937,861.4305803000461,right,0,859.532137000002,0.18403590004891157,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,24,24,7,,,,,862.6967259000521,,,,,,,,,,,,862.6892649000511,862.6967259000521,862.6967259000521,862.6894884000067,862.6894989000866,upright,862.6967259000521,867.6898039000807,867.6819988000207,867.6820178000489,0.5280977230895745,867.6898039000807,868.2180125000887,868.2070578000275,,,,,,,,,,,,,871.2076568000484,1.1148040287675087,871.2152570000617,872.3233233999927,872.3157523000846,,,,,,,,,,,,,,,,,,,,,868.2070772000588,868.2180125000887,868.2180125000887,868.2180125000887,871.2152570000617,871.2152570000617,871.2152570000617,871.2073547000764,left,0,869.4840591000393,0.17622240004129708,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,25,25,16,,,,,872.3233233999927,,,,,,,,,,,,872.3160169000039,872.3233233999927,872.3233233999927,872.3162739999825,872.316285100067,upright,872.3233233999927,877.3160411000717,877.3082917000866,877.3083094999893,0.5967954189049054,877.3160411000717,877.9090684000403,877.8997134000529,,,,,,,,,,,,,880.8922214000486,1.0474510380977755,880.8999210000038,881.9414260999765,881.9342246000888,,,,,,,,,,,,,,,,,,,,,877.8997285000514,877.9090684000403,877.9090684000403,877.9090684000403,880.8999210000038,880.8999210000038,880.8999210000038,880.8919122000225,right,0,878.9727508000797,0.17570409993641078,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
